age,annotation_id,annotator,created_at,expression,gender,id,image,lead_time,updated_at
adult,262,1,2024-06-26T21:25:56.144370Z,happy_faces,female,763,/Users/almamidany/Desktop/labeled/happy_faces/image0000030.jpg,5.848,2024-06-26T21:25:56.144448Z
adult,264,1,2024-06-26T21:26:06.066793Z,happy_faces,female,765,/Users/almamidany/Desktop/labeled/happy_faces/image0000089.jpg,4.793,2024-06-26T21:26:06.066828Z
adult,265,1,2024-06-26T21:26:12.109238Z,happy_faces,female,766,/Users/almamidany/Desktop/labeled/happy_faces/image0000102.jpg,5.815,2024-06-26T21:26:12.109270Z
adult,266,1,2024-06-26T21:26:16.524548Z,happy_faces,male,767,/Users/almamidany/Desktop/labeled/happy_faces/image0000115.jpg,4.206,2024-06-26T21:26:16.524580Z
adult,267,1,2024-06-26T21:26:21.740574Z,happy_faces,male,768,/Users/almamidany/Desktop/labeled/happy_faces/image0000119.jpg,5.008,2024-06-26T21:26:21.740609Z
adult,274,1,2024-06-26T21:26:56.027375Z,happy_faces,male,775,/Users/almamidany/Desktop/labeled/happy_faces/image0000181.jpg,4.546,2024-06-26T21:26:56.027407Z
adult,275,1,2024-06-26T21:27:01.101471Z,happy_faces,male,776,/Users/almamidany/Desktop/labeled/happy_faces/image0000192.jpg,4.857,2024-06-26T21:27:01.101504Z
adult,276,1,2024-06-26T21:27:05.871832Z,happy_faces,female,777,/Users/almamidany/Desktop/labeled/happy_faces/image0000193.jpg,4.567,2024-06-26T21:27:05.871863Z
adult,277,1,2024-06-26T21:27:10.205311Z,happy_faces,female,778,/Users/almamidany/Desktop/labeled/happy_faces/image0000208.jpg,4.098,2024-06-26T21:27:10.205342Z
adult,279,1,2024-06-26T21:27:18.749448Z,happy_faces,female,780,/Users/almamidany/Desktop/labeled/happy_faces/image0000227.jpg,4.201,2024-06-26T21:27:18.749480Z
adult,282,1,2024-06-26T21:27:33.438839Z,happy_faces,female,783,/Users/almamidany/Desktop/labeled/happy_faces/image0000254.jpg,5.502,2024-06-26T21:27:33.438870Z
adult,283,1,2024-06-26T21:28:52.187872Z,happy_faces,female,784,/Users/almamidany/Desktop/labeled/happy_faces/image0000257.jpg,78.514,2024-06-26T21:28:52.187903Z
adult,284,1,2024-06-26T21:28:56.167258Z,happy_faces,female,785,/Users/almamidany/Desktop/labeled/happy_faces/image0000259.jpg,3.785,2024-06-26T21:28:56.167290Z
adult,285,1,2024-06-26T21:29:00.415548Z,happy_faces,male,786,/Users/almamidany/Desktop/labeled/happy_faces/image0000265.jpg,4.055,2024-06-26T21:29:00.415579Z
adult,286,1,2024-06-26T21:29:05.867440Z,happy_faces,female,787,/Users/almamidany/Desktop/labeled/happy_faces/image0000286.jpg,5.261,2024-06-26T21:29:05.867471Z
adult,287,1,2024-06-26T21:29:10.947797Z,happy_faces,male,788,/Users/almamidany/Desktop/labeled/happy_faces/image0000317.jpg,4.879,2024-06-26T21:29:10.947829Z
adult,288,1,2024-06-26T21:29:15.348904Z,happy_faces,female,789,/Users/almamidany/Desktop/labeled/happy_faces/image0000321.jpg,4.206,2024-06-26T21:29:15.348936Z
adult,289,1,2024-06-26T21:29:20.750101Z,happy_faces,female,790,/Users/almamidany/Desktop/labeled/happy_faces/image0000335.jpg,5.208,2024-06-26T21:29:20.750132Z
adult,290,1,2024-06-26T21:29:25.068449Z,happy_faces,female,791,/Users/almamidany/Desktop/labeled/happy_faces/image0000336.jpg,4.124,2024-06-26T21:29:25.068481Z
adult,292,1,2024-06-26T21:29:33.532718Z,happy_faces,male,793,/Users/almamidany/Desktop/labeled/happy_faces/image0000349.jpg,4.039,2024-06-26T21:29:33.532751Z
adult,293,1,2024-06-26T21:29:38.214933Z,happy_faces,male,794,/Users/almamidany/Desktop/labeled/happy_faces/image0000376.jpg,4.488,2024-06-26T21:29:38.214965Z
adult,294,1,2024-06-26T21:29:43.232373Z,happy_faces,male,795,/Users/almamidany/Desktop/labeled/happy_faces/image0000386.jpg,4.823,2024-06-26T21:29:43.232405Z
adult,298,1,2024-06-26T21:30:01.014538Z,happy_faces,male,799,/Users/almamidany/Desktop/labeled/happy_faces/image0000411.jpg,4.259,2024-06-26T21:30:01.014575Z
adult,299,1,2024-06-26T21:30:06.780559Z,happy_faces,male,800,/Users/almamidany/Desktop/labeled/happy_faces/image0000459.jpg,5.574,2024-06-26T21:30:06.780671Z
adult,302,1,2024-06-26T21:30:21.799679Z,happy_faces,female,803,/Users/almamidany/Desktop/labeled/happy_faces/image0000476.jpg,6.835,2024-06-26T21:30:21.799712Z
adult,304,1,2024-06-26T21:30:30.380730Z,happy_faces,male,805,/Users/almamidany/Desktop/labeled/happy_faces/image0000487.jpg,4.177,2024-06-26T21:30:30.380761Z
adult,305,1,2024-06-26T21:30:46.048683Z,happy_faces,female,806,/Users/almamidany/Desktop/labeled/happy_faces/image0000495.jpg,15.47,2024-06-26T21:30:46.048714Z
adult,309,1,2024-06-26T21:31:04.613310Z,happy_faces,female,810,/Users/almamidany/Desktop/labeled/happy_faces/image0000590.jpg,3.94,2024-06-26T21:31:04.613345Z
adult,310,1,2024-06-26T21:31:09.129760Z,happy_faces,female,811,/Users/almamidany/Desktop/labeled/happy_faces/image0000595.jpg,4.322,2024-06-26T21:31:09.129798Z
adult,311,1,2024-06-26T21:31:13.948338Z,happy_faces,male,812,/Users/almamidany/Desktop/labeled/happy_faces/image0000606.jpg,4.623,2024-06-26T21:31:13.948371Z
adult,314,1,2024-06-26T21:31:28.446034Z,happy_faces,male,815,/Users/almamidany/Desktop/labeled/happy_faces/image0000658.jpg,4.148,2024-06-26T21:31:28.446068Z
adult,315,1,2024-06-26T21:31:32.695637Z,happy_faces,male,816,/Users/almamidany/Desktop/labeled/happy_faces/image0000711.jpg,4.056,2024-06-26T21:31:32.695671Z
