age,annotation_id,annotator,created_at,expression,gender,id,image,lead_time,updated_at
senior,62,1,2024-06-26T18:11:18.001178Z,angry_faces,male,162,/Users/almamidany/Desktop/labeled/angry_faces/image0000007.jpg,32.997,2024-06-26T18:11:18.001201Z
senior,66,1,2024-06-26T18:11:38.619665Z,angry_faces,female,165,/Users/almamidany/Desktop/labeled/angry_faces/image0000066.jpg,4.577,2024-06-26T18:11:38.619692Z
senior,69,1,2024-06-26T18:12:53.892655Z,angry_faces,male,169,/Users/almamidany/Desktop/labeled/angry_faces/image0000294.jpg,10.485,2024-06-26T18:12:53.892734Z
senior,70,1,2024-06-26T18:13:09.521743Z,angry_faces,male,170,/Users/almamidany/Desktop/labeled/angry_faces/image0000333.jpg,4.657,2024-06-26T18:13:09.521768Z
senior,74,1,2024-06-26T18:13:28.254670Z,angry_faces,male,174,/Users/almamidany/Desktop/labeled/angry_faces/image0000399.jpg,5.915,2024-06-26T18:13:28.254696Z
senior,76,1,2024-06-26T18:13:36.921780Z,angry_faces,male,176,/Users/almamidany/Desktop/labeled/angry_faces/image0000470.jpg,4.283,2024-06-26T18:13:36.921805Z
senior,86,1,2024-06-26T18:14:21.400201Z,angry_faces,male,186,/Users/almamidany/Desktop/labeled/angry_faces/image0000923.jpg,3.913,2024-06-26T18:14:21.400225Z
senior,90,1,2024-06-26T18:17:36.608046Z,angry_faces,female,190,/Users/almamidany/Desktop/labeled/angry_faces/image0001061.jpg,3.99,2024-06-26T18:17:36.608072Z
senior,105,1,2024-06-26T18:18:45.907791Z,angry_faces,male,205,/Users/almamidany/Desktop/labeled/angry_faces/image0002243.jpg,4.483,2024-06-26T18:18:45.907822Z
senior,107,1,2024-06-26T18:18:54.855834Z,angry_faces,male,207,/Users/almamidany/Desktop/labeled/angry_faces/image0002491.jpg,4.6,2024-06-26T18:18:54.855860Z
senior,108,1,2024-06-26T18:18:59.706970Z,angry_faces,male,208,/Users/almamidany/Desktop/labeled/angry_faces/image0002520.jpg,4.668,2024-06-26T18:18:59.706995Z
senior,110,1,2024-06-26T18:19:10.937376Z,angry_faces,male,210,/Users/almamidany/Desktop/labeled/angry_faces/image0002685.jpg,5.008,2024-06-26T18:19:10.937403Z
senior,111,1,2024-06-26T18:19:15.862902Z,angry_faces,male,211,/Users/almamidany/Desktop/labeled/angry_faces/image0002928.jpg,4.751,2024-06-26T18:19:15.862928Z
senior,115,1,2024-06-26T18:19:41.824208Z,angry_faces,male,215,/Users/almamidany/Desktop/labeled/angry_faces/image0003276.jpg,3.956,2024-06-26T18:19:41.824235Z
senior,124,1,2024-06-26T18:20:29.841205Z,angry_faces,male,224,/Users/almamidany/Desktop/labeled/angry_faces/image0004496.jpg,5.624,2024-06-26T18:20:29.841248Z
senior,133,1,2024-06-26T18:21:14.384450Z,angry_faces,male,233,/Users/almamidany/Desktop/labeled/angry_faces/image0005505.jpg,7.208,2024-06-26T18:21:14.384519Z
senior,134,1,2024-06-26T18:21:18.645433Z,angry_faces,male,234,/Users/almamidany/Desktop/labeled/angry_faces/image0005660.jpg,4.077,2024-06-26T18:21:18.645458Z
senior,135,1,2024-06-26T18:21:22.846337Z,angry_faces,male,235,/Users/almamidany/Desktop/labeled/angry_faces/image0005921.jpg,4.031,2024-06-26T18:21:22.846365Z
senior,136,1,2024-06-26T18:21:28.692653Z,angry_faces,male,236,/Users/almamidany/Desktop/labeled/angry_faces/image0005935.jpg,5.653,2024-06-26T18:21:28.692683Z
senior,150,1,2024-06-26T18:22:38.096544Z,angry_faces,male,250,/Users/almamidany/Desktop/labeled/angry_faces/image0006976.jpg,3.922,2024-06-26T18:22:38.096570Z
senior,156,1,2024-06-26T18:23:05.351886Z,angry_faces,male,256,/Users/almamidany/Desktop/labeled/angry_faces/image0008877.jpg,3.898,2024-06-26T18:23:05.351912Z
senior,157,1,2024-06-26T18:23:09.820774Z,angry_faces,female,257,/Users/almamidany/Desktop/labeled/angry_faces/image0008900.jpg,4.293,2024-06-26T18:23:09.820799Z
senior,343,1,2024-06-26T21:33:46.878545Z,angry_faces,male,844,/Users/almamidany/Desktop/labeled/angry_faces/image0001217.jpg,5.546,2024-06-26T21:33:46.878576Z
