age,annotation_id,annotator,created_at,expression,gender,id,image,lead_time,updated_at
senior,380,1,2024-06-26T22:09:47.416327Z,focused_faces,male,881,/Users/almamidany/Desktop/labeled/focused_faces/image0000881.jpg,4.83,2024-06-26T22:09:47.416351Z
senior,381,1,2024-06-26T22:09:51.565144Z,focused_faces,male,882,/Users/almamidany/Desktop/labeled/focused_faces/image0001024.jpg,3.997,2024-06-26T22:09:51.565170Z
senior,386,1,2024-06-26T22:17:45.876771Z,focused_faces,female,887,/Users/almamidany/Desktop/labeled/focused_faces/image0001094.jpg,4.668,2024-06-26T22:17:45.876796Z
senior,393,1,2024-06-26T22:20:08.306378Z,focused_faces,male,894,/Users/almamidany/Desktop/labeled/focused_faces/image0001200.jpg,4.009,2024-06-26T22:20:08.306404Z
senior,400,1,2024-06-26T22:20:46.005552Z,focused_faces,female,901,/Users/almamidany/Desktop/labeled/focused_faces/image0001572.jpg,5.108,2024-06-26T22:20:46.005579Z
senior,405,1,2024-06-26T22:21:17.787073Z,focused_faces,male,906,/Users/almamidany/Desktop/labeled/focused_faces/image0001691.jpg,4.813,2024-06-26T22:21:17.787100Z
senior,406,1,2024-06-26T22:21:21.959026Z,focused_faces,male,907,/Users/almamidany/Desktop/labeled/focused_faces/image0001754.jpg,4.008,2024-06-26T22:21:21.959063Z
senior,416,1,2024-06-26T22:22:18.402185Z,focused_faces,male,917,/Users/almamidany/Desktop/labeled/focused_faces/image0001829.jpg,3.902,2024-06-26T22:22:18.402211Z
senior,417,1,2024-06-26T22:22:25.569442Z,focused_faces,male,918,/Users/almamidany/Desktop/labeled/focused_faces/image0001839.jpg,7.012,2024-06-26T22:22:25.569470Z
senior,420,1,2024-06-26T22:22:43.302057Z,focused_faces,male,921,/Users/almamidany/Desktop/labeled/focused_faces/image0002027.jpg,7.608,2024-06-26T22:22:43.302132Z
senior,427,1,2024-06-26T22:23:33.703667Z,focused_faces,male,928,/Users/almamidany/Desktop/labeled/focused_faces/image0002658.jpg,4.996,2024-06-26T22:23:33.703692Z
senior,428,1,2024-06-26T22:23:39.084649Z,focused_faces,male,929,/Users/almamidany/Desktop/labeled/focused_faces/image0002700.jpg,5.221,2024-06-26T22:23:39.084674Z
senior,437,1,2024-06-26T22:24:22.387557Z,focused_faces,male,938,/Users/almamidany/Desktop/labeled/focused_faces/image0003029.jpg,4.678,2024-06-26T22:24:22.387583Z
senior,444,1,2024-06-26T22:25:20.548546Z,focused_faces,male,945,/Users/almamidany/Desktop/labeled/focused_faces/image0003508.jpg,4.539,2024-06-26T22:25:20.548569Z
senior,450,1,2024-06-26T22:25:57.899764Z,focused_faces,female,951,/Users/almamidany/Desktop/labeled/focused_faces/image0003625.jpg,6.75,2024-06-26T22:25:57.899787Z
senior,454,1,2024-06-26T22:26:18.283316Z,focused_faces,male,955,/Users/almamidany/Desktop/labeled/focused_faces/image0003768.jpg,5.452,2024-06-26T22:26:18.283340Z
senior,457,1,2024-06-26T22:26:40.214627Z,focused_faces,female,958,/Users/almamidany/Desktop/labeled/focused_faces/image0003818.jpg,5.152,2024-06-26T22:26:40.214651Z
